9.7957702192643004e-01,1.1517724188255512e-06,1.1383107123099656e-06,1.2737542927101688e-07,1.1517724188255512e-06,6.5818047222298871e-03,4.0350206501793741e-07,2.3409290331199604e-09,1.1383107123099656e-06,4.0350206501793741e-07,-3.5999982717776508e-03,-2.8439647362246153e-07,1.2737542927101688e-07,2.3409290331199604e-09,-2.8439647362246153e-07,-1.3863802878111939e-01
0.0000000000000000e+00,6.7869008436104561e-01,-1.0745145744539273e-06,1.9439312543198761e-07,1.1127107455756957e-02,8.2910262745066127e-07,6.0839761009484385e-07,1.6493338423733773e-08,-5.8140093868960835e-07,3.6444380719839597e-07,3.5153105489866356e-07,-1.2320057859505724e-05,8.5558101476214456e-08,-5.4417310388042684e-08,9.1893733804390264e-04,1.2523695906349482e-07
0.0000000000000000e+00,-1.0745145744539266e-06,3.0786117983038858e-01,8.3039156907742213e-07,-5.8140093868960813e-07,-2.9098453647033042e-07,1.1955600621950100e-07,-2.5421150542956142e-02,-6.5291329383371233e-04,2.6135921424655082e-07,-6.7160950008507552e-08,1.4194144590015822e-08,5.6413050534024873e-07,1.9976578057136887e-02,-3.6974116783862489e-08,1.4983724777153268e-07
0.0000000000000000e+00,1.9439312543198756e-07,8.3039156907742203e-07,1.9492115868868475e-02,8.5558101476214403e-08,-1.9389325598729431e-08,-1.5319226662383307e-05,-1.0795382798539744e-07,5.6413050534024852e-07,-1.5319227888916844e-05,-1.6537129183375381e-11,-4.3279450204349469e-07,1.9492115864225695e-02,2.0347340962115794e-07,-2.4114121637431177e-07,-1.3833148631956622e-07
0.0000000000000000e+00,1.1127107455756957e-02,-5.8140093868960835e-07,8.5558101476214456e-08,6.7869008436104561e-01,8.2910262745066127e-07,3.6444380719839597e-07,-5.4417310388042684e-08,-1.0745145744539273e-06,6.0839761009484385e-07,3.5153105489866356e-07,9.1893733804390264e-04,1.9439312543198761e-07,1.6493338423733773e-08,-1.2320057859505724e-05,1.2523695906349482e-07
6.5818047222298871e-03,8.2910262745066127e-07,-2.9098453647033047e-07,-1.9389325598729431e-08,8.2910262745066127e-07,7.0404754370404543e-01,7.9356527538893245e-08,8.4317523541759009e-08,-2.9098453647033047e-07,7.9356527538893245e-08,-4.3555300637977779e-01,-9.0007190264329252e-07,-1.9389325598729431e-08,8.4317523541759009e-08,-9.0007190264329252e-07,4.8331852436722571e-03
0.0000000000000000e+00,6.0839761009484385e-07,1.1955600621950100e-07,-1.5319226662383314e-05,3.6444380719839597e-07,7.9356527538893245e-08,2.4461849096458411e-02,4.0201653157390745e-07,2.6135921424655087e-07,2.4461849095671305e-02,2.2480905021477834e-07,3.7977642577760623e-09,-1.5319227888916851e-05,5.2147159628117321e-07,1.2546502200593350e-08,-3.1746547010703318e-07
0.0000000000000000e+00,1.6493338423733773e-08,-2.5421150542956142e-02,-1.0795382798539750e-07,-5.4417310388042684e-08,8.4317523541759009e-08,4.0201653157390734e-07,3.3313405087017821e-02,1.9976578057136887e-02,5.2147159628117311e-07,-1.2067997610328827e-07,9.8727020475079452e-07,2.0347340962115799e-07,-4.6771504399449534e-03,6.6107438246417696e-07,-1.6991688485408873e-07
0.0000000000000000e+00,-5.8140093868960813e-07,-6.5291329383371233e-04,5.6413050534024873e-07,-1.0745145744539266e-06,-2.9098453647033042e-07,2.6135921424655082e-07,1.9976578057136887e-02,3.0786117983038858e-01,1.1955600621950100e-07,-6.7160950008507552e-08,-3.6974116783862489e-08,8.3039156907742213e-07,-2.5421150542956142e-02,1.4194144590015822e-08,1.4983724777153268e-07
0.0000000000000000e+00,3.6444380719839597e-07,2.6135921424655087e-07,-1.5319227888916851e-05,6.0839761009484385e-07,7.9356527538893245e-08,2.4461849095671305e-02,5.2147159628117321e-07,1.1955600621950100e-07,2.4461849096458411e-02,2.2480905021477834e-07,1.2546502200593350e-08,-1.5319226662383314e-05,4.0201653157390745e-07,3.7977642577760623e-09,-3.1746547010703318e-07
