9.5738609496825267e-01,1.1808375429880127e-16,2.2577125136815661e-16,1.8345147356898573e-09,0.0000000000000000e+00,6.6266252631533429e-01,-3.0848618582117336e-09,9.3673952843981102e-17,0.0000000000000000e+00,-3.0848618582117468e-09,2.9951177670259344e-01,-1.1007243941295361e-16,1.8345147356898573e-09,9.3673952843981102e-17,-1.1007243941295361e-16,5.3194787527918530e-03
1.1808375429880127e-16,1.2084999999999901e-02,-7.1734559665208999e-17,-3.3336442189268783e-17,5.2992272167380339e-03,1.3680630643226579e-16,2.4277948230018293e-16,2.6755030057507166e-09,4.4709094334435412e-08,5.7495550074987377e-17,-1.2778942393288829e-16,-3.0253734611013085e-02,-3.7892736809318367e-16,-5.4535016346858399e-17,1.4046102293879237e-03,-6.5793435815678530e-17
2.2577125136815661e-16,-7.1734559665208999e-17,-2.5629999999998831e-03,-6.0891678504718015e-18,4.4709094334435399e-08,-4.5405572250666549e-17,3.1347722113102962e-18,-1.4161562204845799e-02,-5.5601887374437942e-03,3.6083089128310378e-16,1.8813385441604193e-16,2.2071476702411529e-09,1.0454823375268826e-16,1.4027231039455221e-03,1.1277488894304562e-16,-1.2367160510869808e-16
1.8345147356898573e-09,-3.3336442189268783e-17,-6.0891678504718015e-18,-1.3047770513003995e-01,-3.7892736809318367e-16,-7.3000838978989210e-10,-1.7845886325590671e-02,-7.1562591593240406e-17,1.0454823375268826e-16,8.6793485270152335e-03,-4.5455955869555255e-10,3.8991770354010110e-18,5.3150803430605702e-03,2.0676483243313462e-16,3.0090812014524328e-16,1.7525810678360920e-09
0.0000000000000000e+00,5.2992272167380339e-03,4.4709094334435399e-08,-3.7892736809318367e-16,1.2084999999999957e-02,1.3680630643226579e-16,5.7495550074987365e-17,-5.4535015761953376e-17,0.0000000000000000e+00,2.4277948230018288e-16,-1.2778942393288829e-16,1.4046102293879242e-03,0.0000000000000000e+00,2.6755030057507166e-09,-3.0253734611013085e-02,-6.5793435815678580e-17
6.6266252631533429e-01,1.3680630643226579e-16,-4.5405572250666549e-17,-7.3000838978989210e-10,1.3680630643226579e-16,6.8194633349074985e-01,4.1440733979999827e-08,-2.8015997864003033e-16,-4.5405572250666598e-17,4.1440733979999827e-08,5.8313983570749536e-03,9.1120834964164329e-17,-7.3000838978989210e-10,-2.8015997864003028e-16,9.1120834964164317e-17,2.4564383319730779e-02
-3.0848618582117336e-09,2.4277948230018293e-16,3.1347722113102962e-18,-1.7845886325590671e-02,5.7495550074987365e-17,4.1440733979999827e-08,-4.3131691644084930e-01,-4.4635551637231662e-17,3.6083089128310378e-16,5.8305886911609222e-03,4.1528565436343773e-08,-3.0407718289073830e-16,8.6793485270152335e-03,1.5145128698019597e-16,-1.1339272735831896e-17,-1.1202848080404539e-08
9.3673952843981102e-17,2.6755030057507166e-09,-1.4161562204845799e-02,-7.1562591593240406e-17,-5.4535015761953376e-17,-2.8015997864003033e-16,-4.4635551637231662e-17,9.7700000000010864e-04,1.4027231039455226e-03,1.5145128698019595e-16,-8.1756727096768319e-17,1.1269332276811586e-17,2.0676483243313462e-16,-5.5728365829125423e-03,5.2971413214267897e-08,-2.6565737195927765e-16
0.0000000000000000e+00,4.4709094334435412e-08,-5.5601887374437942e-03,1.0454823375268826e-16,0.0000000000000000e+00,-4.5405572250666598e-17,3.6083089128310378e-16,1.4027231039455226e-03,-2.5629999999998831e-03,3.1347722113102993e-18,1.8813385441604193e-16,1.1277489011285566e-16,0.0000000000000000e+00,-1.4161562204845804e-02,2.2071476702411793e-09,-1.2367160510869808e-16
-3.0848618582117468e-09,5.7495550074987377e-17,3.6083089128310378e-16,8.6793485270152335e-03,2.4277948230018288e-16,4.1440733979999827e-08,5.8305886911609222e-03,1.5145128698019595e-16,3.1347722113102993e-18,-4.3131691644084930e-01,4.1528565436343773e-08,-1.1339272735831896e-17,-1.7845886325590678e-02,-4.4635551637231680e-17,-3.0407718289073855e-16,-1.1202848080404115e-08
